,dest_x,dest_y
143,1.2432461,-8.480006
144,1.2432461,-8.480006
145,1.2432461,-8.480006
146,1.2432461,-8.480006
147,-23.901209,-3.881793
148,-23.901209,-3.881793
149,1.2432461,-8.480006
150,-28.782612,-21.490444
151,-28.782612,-21.490444
152,-28.782612,-21.490444
153,-8.944366,-4.999816
154,-28.782612,-21.490444
155,-28.782612,-21.490444
156,-8.944366,-4.999816
157,-28.782612,-21.490444
158,-28.782612,-21.490444
159,-28.782612,-21.490444
160,-28.782612,-21.490444
161,-28.782612,-21.490444
162,-28.782612,-21.490444
163,1.2432461,-8.480006
164,-28.782612,-21.490444
165,-28.782612,-21.490444
166,-28.782612,-21.490444
167,-8.944366,-4.999816
168,-8.944366,-4.999816
169,-23.901209,-3.881793
170,-28.782612,-21.490444
171,-28.782612,-21.490444
172,-28.782612,-21.490444
173,-28.782612,-21.490444
174,-28.782612,-21.490444
175,1.2432461,-8.480006
176,-23.901209,-3.881793
177,-23.901209,-3.881793
178,-28.782612,-21.490444
179,-28.782612,-21.490444
180,-28.782612,-21.490444
181,-28.782612,-21.490444
182,-28.782612,-21.490444
183,-28.782612,-21.490444
184,-28.782612,-21.490444
185,-28.782612,-21.490444
186,-28.782612,-21.490444
187,-23.901209,-3.881793
188,-28.782612,-21.490444
189,-23.901209,-3.881793
190,-28.782612,-21.490444
191,-8.944366,-4.999816
192,-28.782612,-21.490444
193,-8.944366,-4.999816
194,-28.782612,-21.490444
195,-8.944366,-4.999816
196,-28.782612,-21.490444
197,-28.782612,-21.490444
198,-8.944366,-4.999816
199,-28.782612,-21.490444
200,-28.782612,-21.490444
201,-8.944366,-4.999816
202,-28.782612,-21.490444
203,-28.782612,-21.490444
204,-28.782612,-21.490444
205,-8.944366,-4.999816
206,-28.782612,-21.490444
207,-28.782612,-21.490444
208,-23.901209,-3.881793
209,-28.782612,-21.490444
210,-28.782612,-21.490444
211,-28.782612,-21.490444
212,-28.782612,-21.490444
213,-28.782612,-21.490444
214,-28.782612,-21.490444
215,-28.782612,-21.490444
216,-28.782612,-21.490444
217,-28.782612,-21.490444
218,-23.901209,-3.881793
219,-28.782612,-21.490444
220,1.2432461,-8.480006
221,-23.901209,-3.881793
222,-28.782612,-21.490444
223,-28.782612,-21.490444
224,-28.782612,-21.490444
225,-28.782612,-21.490444
226,-28.782612,-21.490444
227,-28.782612,-21.490444
228,-28.782612,-21.490444
229,-28.782612,-21.490444
230,1.2432461,-8.480006
231,-28.782612,-21.490444
232,-28.782612,-21.490444
233,-28.782612,-21.490444
234,-28.782612,-21.490444
235,-28.782612,-21.490444
236,-28.782612,-21.490444
237,-28.782612,-21.490444
238,-28.782612,-21.490444
239,-28.782612,-21.490444
240,-28.782612,-21.490444
241,-28.782612,-21.490444
242,-28.782612,-21.490444
243,-28.782612,-21.490444
244,-23.901209,-3.881793
245,-23.901209,-3.881793
246,-28.782612,-21.490444
247,-28.782612,-21.490444
248,-28.782612,-21.490444
249,-28.782612,-21.490444
250,-28.782612,-21.490444
251,-23.901209,-3.881793
252,-23.901209,-3.881793
253,-28.782612,-21.490444
254,-28.782612,-21.490444
255,-28.782612,-21.490444
256,-28.782612,-21.490444
257,-28.782612,-21.490444
258,-28.782612,-21.490444
259,-28.782612,-21.490444
260,-28.782612,-21.490444
261,-28.782612,-21.490444
262,-23.901209,-3.881793
263,-28.782612,-21.490444
264,-28.782612,-21.490444
265,-28.782612,-21.490444
266,-28.782612,-21.490444
267,-28.782612,-21.490444
268,-28.782612,-21.490444
269,-28.782612,-21.490444
270,-28.782612,-21.490444
271,-28.782612,-21.490444
272,-28.782612,-21.490444
273,-28.782612,-21.490444
274,-23.901209,-3.881793
275,-28.782612,-21.490444
276,-28.782612,-21.490444
277,-28.782612,-21.490444
278,-28.782612,-21.490444
279,-28.782612,-21.490444
280,-28.782612,-21.490444
281,-28.782612,-21.490444
282,-28.782612,-21.490444
283,-28.782612,-21.490444
284,-28.782612,-21.490444
285,-28.782612,-21.490444
286,-28.782612,-21.490444
287,-28.782612,-21.490444
288,-23.901209,-3.881793
289,-28.782612,-21.490444
290,-28.782612,-21.490444
291,-28.782612,-21.490444
292,-28.782612,-21.490444
293,-28.782612,-21.490444
294,-23.901209,-3.881793
295,-23.901209,-3.881793
296,-28.782612,-21.490444
297,-28.782612,-21.490444
298,-28.782612,-21.490444
299,-28.782612,-21.490444
300,-28.782612,-21.490444
301,-28.782612,-21.490444
302,-28.782612,-21.490444
303,-28.782612,-21.490444
304,-23.901209,-3.881793
305,-28.782612,-21.490444
306,-28.782612,-21.490444
307,-28.782612,-21.490444
308,-28.782612,-21.490444
309,-28.782612,-21.490444
310,-28.782612,-21.490444
311,-28.782612,-21.490444
312,-28.782612,-21.490444
313,-28.782612,-21.490444
314,-28.782612,-21.490444
315,-23.901209,-3.881793
316,-28.782612,-21.490444
317,-23.901209,-3.881793
318,-23.901209,-3.881793
319,-28.782612,-21.490444
320,-23.901209,-3.881793
321,-23.901209,-3.881793
322,-28.782612,-21.490444
323,-23.901209,-3.881793
324,-23.901209,-3.881793
325,-23.901209,-3.881793
326,-28.782612,-21.490444
327,-28.782612,-21.490444
328,-28.782612,-21.490444
329,-28.782612,-21.490444
330,-28.782612,-21.490444
331,-28.782612,-21.490444
332,-28.782612,-21.490444
333,-28.782612,-21.490444
334,-28.782612,-21.490444
335,-28.782612,-21.490444
336,-28.782612,-21.490444
337,-28.782612,-21.490444
338,-23.901209,-3.881793
339,-23.901209,-3.881793
340,-28.782612,-21.490444
341,-23.901209,-3.881793
342,-28.782612,-21.490444
343,-28.782612,-21.490444
344,-28.782612,-21.490444
345,-28.782612,-21.490444
346,-23.901209,-3.881793
347,1.2432461,-8.480006
348,-23.901209,-3.881793
349,-28.782612,-21.490444
350,-28.782612,-21.490444
351,-28.782612,-21.490444
352,1.2432461,-8.480006
353,-28.782612,-21.490444
354,1.2432461,-8.480006
355,1.2432461,-8.480006
356,-28.782612,-21.490444
357,1.2432461,-8.480006
358,-28.782612,-21.490444
359,-28.782612,-21.490444
360,-28.782612,-21.490444
361,1.2432461,-8.480006
362,1.2432461,-8.480006
363,1.2432461,-8.480006
364,-28.782612,-21.490444
365,-28.782612,-21.490444
366,1.2432461,-8.480006
367,1.2432461,-8.480006
368,-23.901209,-3.881793
369,-23.901209,-3.881793
370,-23.901209,-3.881793
371,-23.901209,-3.881793
372,-28.782612,-21.490444
373,-28.782612,-21.490444
374,-8.944366,-4.999816
375,1.2432461,-8.480006
376,-8.944366,-4.999816
377,-28.782612,-21.490444
378,1.2432461,-8.480006
379,1.2432461,-8.480006
380,-28.782612,-21.490444
381,1.2432461,-8.480006
382,-23.901209,-3.881793
383,-23.901209,-3.881793
384,-23.901209,-3.881793
385,-8.944366,-4.999816
386,-28.782612,-21.490444
387,-28.782612,-21.490444
388,1.2432461,-8.480006
389,1.2432461,-8.480006
390,-8.944366,-4.999816
391,-28.782612,-21.490444
392,-28.782612,-21.490444
393,-28.782612,-21.490444
394,-28.782612,-21.490444
395,-28.782612,-21.490444
396,-23.901209,-3.881793
397,-23.901209,-3.881793
398,1.2432461,-8.480006
399,-23.901209,-3.881793
400,-23.901209,-3.881793
401,-23.901209,-3.881793
402,-23.901209,-3.881793
403,-28.782612,-21.490444
404,1.2432461,-8.480006
405,1.2432461,-8.480006
406,1.2432461,-8.480006
407,-23.901209,-3.881793
408,-23.901209,-3.881793
409,-23.901209,-3.881793
410,-23.901209,-3.881793
411,-23.901209,-3.881793
412,-23.901209,-3.881793
413,-23.901209,-3.881793
414,-28.782612,-21.490444
