,dest_x,dest_y
128,1.32669557,-8.29820966
129,1.32669557,-8.29820966
130,-1.05808014,-1.08395512
131,1.32669557,-8.29820966
132,1.32669557,-8.29820966
133,1.32669557,-8.29820966
134,1.32669557,-8.29820966
136,1.32669557,-8.29820966
137,2.1508649,2.71662071
138,2.1508649,2.71662071
139,2.1508649,2.71662071
140,1.32669557,-8.29820966
141,1.32669557,-8.29820966
142,2.1508649,2.71662071
143,2.1508649,2.71662071
144,2.1508649,2.71662071
145,1.32669557,-8.29820966
146,2.1508649,2.71662071
147,2.1508649,2.71662071
148,2.1508649,2.71662071
149,2.1508649,2.71662071
150,1.32669557,-8.29820966
152,2.1508649,2.71662071
153,2.1508649,2.71662071
154,2.1508649,2.71662071
155,2.1508649,2.71662071
156,2.1508649,2.71662071
157,2.1508649,2.71662071
158,2.1508649,2.71662071
159,2.1508649,2.71662071
160,2.1508649,2.71662071
161,1.32669557,-8.29820966
162,1.32669557,-8.29820966
163,1.32669557,-8.29820966
164,2.1508649,2.71662071
165,2.1508649,2.71662071
166,-1.05808014,-1.08395512
167,1.32669557,-8.29820966
168,1.32669557,-8.29820966
169,1.32669557,-8.29820966
170,1.32669557,-8.29820966
174,1.32669557,-8.29820966
175,1.32669557,-8.29820966
176,1.32669557,-8.29820966
177,1.32669557,-8.29820966
178,-1.05808014,-1.08395512
179,2.1508649,2.71662071
180,2.1508649,2.71662071
181,2.1508649,2.71662071
182,2.1508649,2.71662071
183,2.1508649,2.71662071
184,1.32669557,-8.29820966
185,1.32669557,-8.29820966
186,1.32669557,-8.29820966
187,1.32669557,-8.29820966
188,1.32669557,-8.29820966
189,2.1508649,2.71662071
190,1.32669557,-8.29820966
192,1.32669557,-8.29820966
193,1.32669557,-8.29820966
194,2.1508649,2.71662071
195,2.1508649,2.71662071
196,1.32669557,-8.29820966
197,1.32669557,-8.29820966
198,-1.05808014,-1.08395512
199,2.1508649,2.71662071
200,2.1508649,2.71662071
201,2.1508649,2.71662071
202,2.1508649,2.71662071
203,1.32669557,-8.29820966
204,2.1508649,2.71662071
205,1.32669557,-8.29820966
206,1.32669557,-8.29820966
207,1.32669557,-8.29820966
208,1.32669557,-8.29820966
211,1.32669557,-8.29820966
212,1.32669557,-8.29820966
213,2.1508649,2.71662071
214,2.1508649,2.71662071
215,2.1508649,2.71662071
216,1.32669557,-8.29820966
217,2.1508649,2.71662071
218,1.32669557,-8.29820966
219,2.1508649,2.71662071
220,1.32669557,-8.29820966
221,2.1508649,2.71662071
222,1.32669557,-8.29820966
223,1.32669557,-8.29820966
224,1.32669557,-8.29820966
225,2.1508649,2.71662071
226,2.1508649,2.71662071
227,1.32669557,-8.29820966
230,2.1508649,2.71662071
231,2.1508649,2.71662071
232,2.1508649,2.71662071
233,2.1508649,2.71662071
234,1.32669557,-8.29820966
235,2.1508649,2.71662071
236,2.1508649,2.71662071
237,2.1508649,2.71662071
238,1.32669557,-8.29820966
239,1.32669557,-8.29820966
240,2.1508649,2.71662071
241,1.32669557,-8.29820966
243,2.1508649,2.71662071
247,1.32669557,-8.29820966
251,1.32669557,-8.29820966
252,2.1508649,2.71662071
253,2.1508649,2.71662071
254,2.1508649,2.71662071
255,1.32669557,-8.29820966
256,1.32669557,-8.29820966
257,3.14254298,-2.47933621
258,1.32669557,-8.29820966
259,1.32669557,-8.29820966
260,-1.05808014,-1.08395512
261,1.32669557,-8.29820966
262,2.1508649,2.71662071
263,2.1508649,2.71662071
264,1.32669557,-8.29820966
265,1.32669557,-8.29820966
266,1.32669557,-8.29820966
267,1.32669557,-8.29820966
268,1.32669557,-8.29820966
269,1.32669557,-8.29820966
270,2.1508649,2.71662071
271,2.1508649,2.71662071
272,1.32669557,-8.29820966
273,2.1508649,2.71662071
274,2.1508649,2.71662071
275,1.32669557,-8.29820966
276,1.32669557,-8.29820966
277,1.32669557,-8.29820966
278,1.32669557,-8.29820966
279,2.1508649,2.71662071
280,2.1508649,2.71662071
281,2.1508649,2.71662071
282,2.1508649,2.71662071
283,2.1508649,2.71662071
284,1.32669557,-8.29820966
285,1.32669557,-8.29820966
286,2.1508649,2.71662071
287,2.1508649,2.71662071
288,2.1508649,2.71662071
289,2.1508649,2.71662071
290,2.1508649,2.71662071
291,2.1508649,2.71662071
292,1.32669557,-8.29820966
293,1.32669557,-8.29820966
294,1.32669557,-8.29820966
295,2.1508649,2.71662071
296,1.32669557,-8.29820966
297,1.32669557,-8.29820966
298,-1.05808014,-1.08395512
299,2.1508649,2.71662071
300,2.1508649,2.71662071
301,2.1508649,2.71662071
302,2.1508649,2.71662071
303,1.32669557,-8.29820966
304,1.32669557,-8.29820966
305,-1.05808014,-1.08395512
306,1.32669557,-8.29820966
307,2.1508649,2.71662071
308,2.1508649,2.71662071
309,2.1508649,2.71662071
310,2.1508649,2.71662071
311,2.1508649,2.71662071
312,1.32669557,-8.29820966
313,1.32669557,-8.29820966
315,2.1508649,2.71662071
316,1.32669557,-8.29820966
317,2.1508649,2.71662071
318,-1.05808014,-1.08395512
319,1.32669557,-8.29820966
320,1.32669557,-8.29820966
321,3.14254298,-2.47933621
322,2.1508649,2.71662071
323,-1.05808014,-1.08395512
324,1.32669557,-8.29820966
325,2.1508649,2.71662071
326,1.32669557,-8.29820966
327,3.14254298,-2.47933621
328,1.32669557,-8.29820966
329,2.1508649,2.71662071
330,1.32669557,-8.29820966
331,1.32669557,-8.29820966
332,2.1508649,2.71662071
333,2.1508649,2.71662071
334,1.32669557,-8.29820966
335,1.32669557,-8.29820966
336,2.1508649,2.71662071
337,1.32669557,-8.29820966
338,1.32669557,-8.29820966
340,2.1508649,2.71662071
341,2.1508649,2.71662071
342,-1.05808014,-1.08395512
343,1.32669557,-8.29820966
344,1.32669557,-8.29820966
345,2.1508649,2.71662071
346,1.32669557,-8.29820966
347,2.1508649,2.71662071
348,2.1508649,2.71662071
349,2.1508649,2.71662071
350,2.1508649,2.71662071
351,1.32669557,-8.29820966
354,1.32669557,-8.29820966
355,1.32669557,-8.29820966
356,1.32669557,-8.29820966
357,1.32669557,-8.29820966
358,2.1508649,2.71662071
359,2.1508649,2.71662071
360,2.1508649,2.71662071
361,2.1508649,2.71662071
362,1.32669557,-8.29820966
363,1.32669557,-8.29820966
364,1.32669557,-8.29820966
365,1.32669557,-8.29820966
366,1.32669557,-8.29820966
367,2.1508649,2.71662071
368,2.1508649,2.71662071
369,1.32669557,-8.29820966
371,1.32669557,-8.29820966
372,1.32669557,-8.29820966
373,1.32669557,-8.29820966
374,1.32669557,-8.29820966
375,1.32669557,-8.29820966
376,1.32669557,-8.29820966
377,1.32669557,-8.29820966
378,1.32669557,-8.29820966
379,2.1508649,2.71662071
380,1.32669557,-8.29820966
381,1.32669557,-8.29820966
382,2.1508649,2.71662071
383,2.1508649,2.71662071
384,1.32669557,-8.29820966
385,1.32669557,-8.29820966
386,1.32669557,-8.29820966
387,2.1508649,2.71662071
388,2.1508649,2.71662071
389,2.1508649,2.71662071
390,1.32669557,-8.29820966
391,2.1508649,2.71662071
392,2.1508649,2.71662071
393,2.1508649,2.71662071
394,2.1508649,2.71662071
395,1.32669557,-8.29820966
396,2.1508649,2.71662071
398,1.32669557,-8.29820966
399,1.32669557,-8.29820966
400,1.32669557,-8.29820966
401,1.32669557,-8.29820966
402,1.32669557,-8.29820966
403,1.32669557,-8.29820966
404,2.1508649,2.71662071
405,2.1508649,2.71662071
408,2.1508649,2.71662071
409,1.32669557,-8.29820966
410,1.32669557,-8.29820966
411,2.1508649,2.71662071
412,1.32669557,-8.29820966
413,2.1508649,2.71662071
414,2.1508649,2.71662071
415,1.32669557,-8.29820966
416,1.32669557,-8.29820966
417,1.32669557,-8.29820966
418,-1.05808014,-1.08395512
419,2.1508649,2.71662071
420,2.1508649,2.71662071
