,dest_x,dest_y
200,-2.0,5.8566027
201,-2.0,5.8566027
202,-2.0,5.8566027
203,-2.0,5.8566027
204,15.10717,5.5659299
205,-2.0,5.8566027
206,15.10717,5.5659299
207,15.10717,5.5659299
208,15.10717,5.5659299
209,-6.5553084,11.867515
210,15.10717,5.5659299
211,15.10717,5.5659299
212,-2.0,5.8566027
213,-2.0,5.8566027
214,-2.0,5.8566027
215,-6.5553084,11.867515
216,15.10717,5.5659299
217,15.10717,5.5659299
218,15.10717,5.5659299
219,15.10717,5.5659299
220,-2.0,5.8566027
221,15.10717,5.5659299
222,-6.5553084,11.867515
223,15.10717,5.5659299
224,15.10717,5.5659299
226,-2.0,5.8566027
227,15.10717,5.5659299
228,15.10717,5.5659299
229,15.10717,5.5659299
230,15.10717,5.5659299
231,15.10717,5.5659299
232,-2.0,5.8566027
233,15.10717,5.5659299
234,15.10717,5.5659299
235,15.10717,5.5659299
236,-2.0,5.8566027
237,15.10717,5.5659299
238,15.10717,5.5659299
239,15.10717,5.5659299
240,15.10717,5.5659299
241,15.10717,5.5659299
242,15.10717,5.5659299
243,15.10717,5.5659299
244,15.10717,5.5659299
245,-6.5902743,0.065724367
246,-6.5553084,11.867515
247,15.10717,5.5659299
248,15.10717,5.5659299
249,15.10717,5.5659299
250,-2.0,5.8566027
251,15.10717,5.5659299
252,15.10717,5.5659299
253,15.10717,5.5659299
254,15.10717,5.5659299
255,-2.0,5.8566027
256,-2.0,5.8566027
257,-2.0,5.8566027
258,15.10717,5.5659299
259,15.10717,5.5659299
260,-2.0,5.8566027
261,-2.0,5.8566027
262,-2.0,5.8566027
263,15.10717,5.5659299
264,15.10717,5.5659299
265,15.10717,5.5659299
266,15.10717,5.5659299
267,15.10717,5.5659299
268,15.10717,5.5659299
269,15.10717,5.5659299
270,15.10717,5.5659299
272,15.10717,5.5659299
273,-2.0,5.8566027
274,-2.0,5.8566027
275,-2.0,5.8566027
276,15.10717,5.5659299
277,-2.0,5.8566027
278,-2.0,5.8566027
279,-2.0,5.8566027
280,15.10717,5.5659299
281,-2.0,5.8566027
282,-2.0,5.8566027
283,-2.0,5.8566027
284,-2.0,5.8566027
285,15.10717,5.5659299
286,15.10717,5.5659299
287,-2.0,5.8566027
288,-2.0,5.8566027
289,-2.0,5.8566027
290,-2.0,5.8566027
291,-2.0,5.8566027
292,15.10717,5.5659299
293,-6.5553084,11.867515
294,15.10717,5.5659299
295,15.10717,5.5659299
296,15.10717,5.5659299
297,15.10717,5.5659299
298,15.10717,5.5659299
299,-6.5553084,11.867515
300,-6.5902743,0.065724367
301,-6.5902743,0.065724367
302,15.10717,5.5659299
303,-2.0,5.8566027
304,-2.0,5.8566027
305,15.10717,5.5659299
306,15.10717,5.5659299
307,15.10717,5.5659299
308,15.10717,5.5659299
309,15.10717,5.5659299
310,15.10717,5.5659299
311,15.10717,5.5659299
312,15.10717,5.5659299
313,15.10717,5.5659299
314,15.10717,5.5659299
315,15.10717,5.5659299
316,15.10717,5.5659299
317,-2.0,5.8566027
318,-6.5902743,0.065724367
319,-6.5902743,0.065724367
320,-2.0,5.8566027
321,-2.0,5.8566027
322,-6.5902743,0.065724367
323,-2.0,5.8566027
324,-2.0,5.8566027
325,15.10717,5.5659299
326,15.10717,5.5659299
327,15.10717,5.5659299
328,15.10717,5.5659299
329,15.10717,5.5659299
330,15.10717,5.5659299
331,15.10717,5.5659299
332,-2.0,5.8566027
333,-2.0,5.8566027
334,15.10717,5.5659299
335,15.10717,5.5659299
336,15.10717,5.5659299
337,15.10717,5.5659299
338,15.10717,5.5659299
339,15.10717,5.5659299
340,-6.5902743,0.065724367
341,-6.5553084,11.867515
342,-6.5902743,0.065724367
343,15.10717,5.5659299
344,15.10717,5.5659299
345,-6.5902743,0.065724367
346,15.10717,5.5659299
347,15.10717,5.5659299
348,-2.0,5.8566027
349,15.10717,5.5659299
350,15.10717,5.5659299
351,-6.5553084,11.867515
352,-6.5553084,11.867515
353,15.10717,5.5659299
354,-2.0,5.8566027
355,15.10717,5.5659299
356,15.10717,5.5659299
357,15.10717,5.5659299
358,15.10717,5.5659299
359,15.10717,5.5659299
360,15.10717,5.5659299
361,15.10717,5.5659299
362,15.10717,5.5659299
363,15.10717,5.5659299
364,15.10717,5.5659299
365,15.10717,5.5659299
366,15.10717,5.5659299
367,-2.0,5.8566027
