,dest_x,dest_y
136,-28.848972,-14.880247
137,-28.848972,-14.880247
138,-22.613573,-3.5443945
139,-28.848972,-14.880247
140,-28.848972,-14.880247
141,1.2566633,-8.276182
142,-22.613573,-3.5443945
143,-28.848972,-14.880247
144,-28.848972,-14.880247
145,-28.848972,-14.880247
146,-22.613573,-3.5443945
147,-22.613573,-3.5443945
148,-22.613573,-3.5443945
149,-28.848972,-14.880247
150,-28.848972,-14.880247
151,-22.613573,-3.5443945
152,-22.613573,-3.5443945
153,-22.613573,-3.5443945
154,-28.848972,-14.880247
155,-28.848972,-14.880247
156,-28.848972,-14.880247
157,-28.848972,-14.880247
158,-0.8722162,-2.3144598
159,-28.848972,-14.880247
160,-22.613573,-3.5443945
161,-0.8722162,-2.3144598
162,1.2566633,-8.276182
163,1.2566633,-8.276182
164,1.2566633,-8.276182
165,1.2566633,-8.276182
166,1.2566633,-8.276182
167,-0.8722162,-2.3144598
168,1.2566633,-8.276182
169,-22.613573,-3.5443945
170,-0.8722162,-2.3144598
171,-22.613573,-3.5443945
172,-22.613573,-3.5443945
173,-0.8722162,-2.3144598
174,-28.848972,-14.880247
175,-28.848972,-14.880247
176,-28.848972,-14.880247
177,-22.613573,-3.5443945
178,-22.613573,-3.5443945
179,-28.848972,-14.880247
180,-0.8722162,-2.3144598
181,-28.848972,-14.880247
182,-22.613573,-3.5443945
183,1.2566633,-8.276182
184,-22.613573,-3.5443945
185,-0.8722162,-2.3144598
186,1.2566633,-8.276182
187,-28.848972,-14.880247
188,1.2566633,-8.276182
189,1.2566633,-8.276182
190,-28.848972,-14.880247
191,-28.848972,-14.880247
192,1.2566633,-8.276182
193,-28.848972,-14.880247
194,-28.848972,-14.880247
195,-28.848972,-14.880247
196,-28.848972,-14.880247
197,-28.848972,-14.880247
198,-28.848972,-14.880247
199,-22.613573,-3.5443945
200,-22.613573,-3.5443945
201,-22.613573,-3.5443945
202,1.2566633,-8.276182
203,-28.848972,-14.880247
204,-0.8722162,-2.3144598
205,1.2566633,-8.276182
206,-28.848972,-14.880247
207,-0.8722162,-2.3144598
208,-0.8722162,-2.3144598
209,-0.8722162,-2.3144598
210,-0.8722162,-2.3144598
211,-28.848972,-14.880247
212,-0.8722162,-2.3144598
213,-28.848972,-14.880247
214,1.2566633,-8.276182
215,-28.848972,-14.880247
216,-22.613573,-3.5443945
217,1.2566633,-8.276182
218,-22.613573,-3.5443945
219,-22.613573,-3.5443945
220,1.2566633,-8.276182
221,-28.848972,-14.880247
222,-28.848972,-14.880247
223,-28.848972,-14.880247
224,-28.848972,-14.880247
225,-28.848972,-14.880247
226,-28.848972,-14.880247
227,-28.848972,-14.880247
228,-28.848972,-14.880247
229,-22.613573,-3.5443945
230,-28.848972,-14.880247
231,1.2566633,-8.276182
232,1.2566633,-8.276182
233,1.2566633,-8.276182
234,1.2566633,-8.276182
235,-28.848972,-14.880247
236,-28.848972,-14.880247
237,-28.848972,-14.880247
238,-22.613573,-3.5443945
239,1.2566633,-8.276182
240,-28.848972,-14.880247
241,-22.613573,-3.5443945
242,1.2566633,-8.276182
243,1.2566633,-8.276182
244,1.2566633,-8.276182
245,-0.8722162,-2.3144598
246,1.2566633,-8.276182
247,-0.8722162,-2.3144598
248,1.2566633,-8.276182
249,-22.613573,-3.5443945
250,1.2566633,-8.276182
251,1.2566633,-8.276182
252,1.2566633,-8.276182
253,1.2566633,-8.276182
254,-22.613573,-3.5443945
255,1.2566633,-8.276182
256,-0.8722162,-2.3144598
257,1.2566633,-8.276182
258,1.2566633,-8.276182
259,1.2566633,-8.276182
260,-22.613573,-3.5443945
261,1.2566633,-8.276182
262,1.2566633,-8.276182
263,1.2566633,-8.276182
264,-22.613573,-3.5443945
265,1.2566633,-8.276182
266,-22.613573,-3.5443945
267,-0.8722162,-2.3144598
268,1.2566633,-8.276182
269,-0.8722162,-2.3144598
270,-0.8722162,-2.3144598
271,1.2566633,-8.276182
272,-28.848972,-14.880247
273,-28.848972,-14.880247
274,-28.848972,-14.880247
275,-28.848972,-14.880247
276,-28.848972,-14.880247
277,-28.848972,-14.880247
278,-28.848972,-14.880247
279,-28.848972,-14.880247
280,-28.848972,-14.880247
281,-22.613573,-3.5443945
282,-28.848972,-14.880247
283,-28.848972,-14.880247
284,-28.848972,-14.880247
285,-28.848972,-14.880247
286,-22.613573,-3.5443945
287,-28.848972,-14.880247
288,-28.848972,-14.880247
289,-28.848972,-14.880247
290,-28.848972,-14.880247
291,-28.848972,-14.880247
292,-22.613573,-3.5443945
293,-22.613573,-3.5443945
294,-28.848972,-14.880247
295,-28.848972,-14.880247
296,-28.848972,-14.880247
297,-28.848972,-14.880247
298,-28.848972,-14.880247
299,-28.848972,-14.880247
300,-28.848972,-14.880247
301,-28.848972,-14.880247
302,-28.848972,-14.880247
303,-28.848972,-14.880247
304,-28.848972,-14.880247
305,-28.848972,-14.880247
306,-28.848972,-14.880247
307,-28.848972,-14.880247
308,-28.848972,-14.880247
309,-28.848972,-14.880247
310,-28.848972,-14.880247
311,-28.848972,-14.880247
312,-28.848972,-14.880247
313,-28.848972,-14.880247
314,-22.613573,-3.5443945
315,-22.613573,-3.5443945
316,-22.613573,-3.5443945
317,-22.613573,-3.5443945
318,-22.613573,-3.5443945
319,-22.613573,-3.5443945
320,-28.848972,-14.880247
321,-28.848972,-14.880247
322,-22.613573,-3.5443945
323,1.2566633,-8.276182
324,1.2566633,-8.276182
325,-28.848972,-14.880247
326,1.2566633,-8.276182
327,-28.848972,-14.880247
328,-22.613573,-3.5443945
329,-28.848972,-14.880247
330,-22.613573,-3.5443945
331,-22.613573,-3.5443945
332,-22.613573,-3.5443945
333,1.2566633,-8.276182
334,-22.613573,-3.5443945
335,-22.613573,-3.5443945
336,1.2566633,-8.276182
337,1.2566633,-8.276182
338,-28.848972,-14.880247
339,-28.848972,-14.880247
340,-28.848972,-14.880247
341,-28.848972,-14.880247
342,-28.848972,-14.880247
343,-28.848972,-14.880247
344,-28.848972,-14.880247
345,-28.848972,-14.880247
346,-22.613573,-3.5443945
347,-28.848972,-14.880247
348,-28.848972,-14.880247
349,-28.848972,-14.880247
350,-28.848972,-14.880247
351,-28.848972,-14.880247
352,-28.848972,-14.880247
353,-28.848972,-14.880247
354,-28.848972,-14.880247
355,-28.848972,-14.880247
356,-28.848972,-14.880247
357,-28.848972,-14.880247
358,-28.848972,-14.880247
359,-28.848972,-14.880247
360,-28.848972,-14.880247
361,-28.848972,-14.880247
362,-28.848972,-14.880247
363,-28.848972,-14.880247
364,-28.848972,-14.880247
365,-28.848972,-14.880247
366,-28.848972,-14.880247
367,-28.848972,-14.880247
368,-28.848972,-14.880247
369,-28.848972,-14.880247
370,-28.848972,-14.880247
371,-28.848972,-14.880247
372,-28.848972,-14.880247
373,-28.848972,-14.880247
374,-28.848972,-14.880247
375,-28.848972,-14.880247
376,-22.613573,-3.5443945
377,-28.848972,-14.880247
378,-28.848972,-14.880247
379,-28.848972,-14.880247
380,-28.848972,-14.880247
381,-28.848972,-14.880247
382,-28.848972,-14.880247
383,-28.848972,-14.880247
384,-28.848972,-14.880247
385,-28.848972,-14.880247
386,-28.848972,-14.880247
387,-28.848972,-14.880247
388,-28.848972,-14.880247
389,-28.848972,-14.880247
390,-28.848972,-14.880247
391,-28.848972,-14.880247
392,-28.848972,-14.880247
393,-28.848972,-14.880247
394,-28.848972,-14.880247
395,-28.848972,-14.880247
396,-28.848972,-14.880247
397,-28.848972,-14.880247
398,-28.848972,-14.880247
399,-28.848972,-14.880247
400,-28.848972,-14.880247
401,-28.848972,-14.880247
402,-28.848972,-14.880247
403,-28.848972,-14.880247
404,-28.848972,-14.880247
405,-28.848972,-14.880247
406,-28.848972,-14.880247
407,-28.848972,-14.880247
408,-28.848972,-14.880247
409,1.2566633,-8.276182
410,-22.613573,-3.5443945
411,-0.8722162,-2.3144598
412,-22.613573,-3.5443945
413,-28.848972,-14.880247
414,-0.8722162,-2.3144598
415,-0.8722162,-2.3144598
416,-22.613573,-3.5443945
417,-22.613573,-3.5443945
418,-28.848972,-14.880247
419,-28.848972,-14.880247
420,-28.848972,-14.880247
421,-28.848972,-14.880247
422,-28.848972,-14.880247
423,-28.848972,-14.880247
424,-28.848972,-14.880247
425,-28.848972,-14.880247
426,-28.848972,-14.880247
427,-28.848972,-14.880247
428,-28.848972,-14.880247
429,-22.613573,-3.5443945
430,-22.613573,-3.5443945
431,-22.613573,-3.5443945
432,-28.848972,-14.880247
433,-28.848972,-14.880247
